Date,Open,High,Low,Close,Volume
2004-05-26,13352,13358,13352,13358,0
2004-05-27,13358,13388,13358,13388,0
2004-05-28,13388,13388,13383,13383,0
2004-05-29,13383,13383,13383,13383,0
2004-05-30,13383,13383,13383,13383,0
2004-05-31,13383,13383,13382,13382,0
2004-06-01,13382,13410,13382,13410,0
2004-06-02,13410,13443,13410,13443,0
2004-06-03,13443,13443,13427,13427,0
2004-06-04,13427,13441,13427,13441,0
2004-06-05,13441,13441,13441,13441,0
2004-06-06,13441,13441,13441,13441,0
2004-06-07,13441,13441,13441,13441,0
2004-06-08,13441,13453,13441,13453,0
2004-06-09,13453,13453,13435,13435,0
2004-06-10,13435,13440,13435,13440,0
2004-06-11,13440,13440,13438,13438,0
2004-06-12,13438,13438,13438,13438,0
2004-06-13,13438,13438,13438,13438,0
2004-06-14,13438,13438,13414,13414,0
2004-06-15,13414,13414,13392,13392,0
2004-06-16,13392,13401,13392,13401,0
2004-06-17,13401,13401,13390,13390,0
2004-06-18,13390,13398,13390,13398,0
2004-06-19,13398,13398,13398,13398,0
2004-06-20,13398,13398,13398,13398,0
2004-06-21,13398,13412,13398,13412,0
2004-06-22,13412,13417,13412,13417,0
2004-06-23,13417,13417,13408,13408,0
2004-06-24,13408,13408,13384,13384,0
2004-06-25,13384,13384,13382,13382,0
2004-06-26,13382,13382,13382,13382,0
2004-06-27,13382,13382,13382,13382,0
2004-06-28,13382,13382,13382,13382,0
2004-06-29,13382,13404,13382,13404,0
2004-06-30,13404,13404,13383,13383,0
2004-07-01,13383,13384,13383,13384,0
2004-07-02,13384,13386,13384,13386,0
2004-07-03,13386,13386,13386,13386,0
2004-07-04,13386,13386,13386,13386,0
2004-07-05,13386,13402,13386,13402,0
2004-07-06,13402,13409,13402,13409,0
2004-07-07,13409,13446,13409,13446,0
2004-07-08,13446,13458,13446,13458,0
2004-07-09,13458,13466,13458,13466,0
2004-07-10,13466,13466,13466,13466,0
2004-07-11,13466,13466,13466,13466,0
2004-07-12,13466,13473,13466,13473,0
2004-07-13,13473,13485,13473,13485,0
2004-07-14,13485,13485,13481,13481,0
2004-07-15,13481,13481,13481,13481,0
2004-07-16,13481,13492,13481,13492,0
2004-07-17,13492,13492,13492,13492,0
2004-07-18,13492,13492,13492,13492,0
2004-07-19,13492,13504,13492,13504,0
2004-07-20,13504,13504,13494,13494,0
2004-07-21,13494,13499,13494,13499,0
2004-07-22,13499,13520,13499,13520,0
2004-07-23,13520,13530,13520,13530,0
2004-07-24,13530,13530,13530,13530,0
2004-07-25,13530,13530,13530,13530,0
2004-07-26,13530,13530,13530,13530,0
2004-07-27,13530,13560,13530,13560,0
2004-07-28,13560,13568,13560,13568,0
2004-07-29,13568,13568,13562,13562,0
2004-07-30,13562,13573,13562,13573,0
2004-07-31,13573,13573,13573,13573,0
2004-08-01,13573,13573,13573,13573,0
2004-08-02,13573,13588,13573,13588,0
2004-08-03,13588,13599,13588,13599,0
2004-08-04,13599,13606,13599,13606,0
2004-08-05,13606,13640,13606,13640,0
2004-08-06,13640,13643,13640,13643,0
2004-08-07,13643,13643,13643,13643,0
2004-08-08,13643,13643,13643,13643,0
2004-08-09,13643,13667,13643,13667,0
2004-08-10,13667,13681,13667,13681,0
2004-08-11,13681,13691,13681,13691,0
2004-08-12,13691,13691,13689,13689,0
2004-08-13,13689,13705,13689,13705,0
2004-08-14,13705,13705,13705,13705,0
2004-08-15,13705,13705,13705,13705,0
2004-08-16,13705,13705,13703,13703,0
2004-08-17,13703,13729,13703,13729,0
2004-08-18,13729,13729,13727,13727,0
2004-08-19,13727,13772,13727,13772,0
2004-08-20,13772,13772,13761,13761,0
2004-08-21,13761,13761,13761,13761,0
2004-08-22,13761,13761,13761,13761,0
2004-08-23,13761,13799,13761,13799,0
2004-08-24,13799,13804,13799,13804,0
2004-08-25,13804,13804,13801,13801,0
2004-08-26,13801,13824,13801,13824,0
2004-08-27,13824,13824,13772,13772,0
2004-08-28,13772,13772,13772,13772,0
2004-08-29,13772,13772,13772,13772,0
2004-08-30,13772,13772,13767,13767,0
2004-08-31,13767,13776,13767,13776,0
2004-09-01,13776,13776,13743,13743,0
2004-09-02,13743,13743,13743,13743,0
2004-09-03,13743,13751,13743,13751,0
2004-09-04,13751,13751,13751,13751,0
2004-09-05,13751,13751,13751,13751,0
2004-09-06,13751,13763,13751,13763,0
2004-09-07,13763,13763,13728,13728,0
2004-09-08,13728,13728,13722,13722,0
2004-09-09,13722,13736,13722,13736,0
2004-09-10,13736,13752,13736,13752,0
2004-09-11,13752,13752,13752,13752,0
2004-09-12,13752,13752,13752,13752,0
2004-09-13,13752,13780,13752,13780,0
2004-09-14,13780,13780,13752,13752,0
2004-09-15,13752,13752,13736,13736,0
2004-09-16,13736,13737,13736,13737,0
2004-09-17,13737,13737,13737,13737,0
2004-09-18,13737,13737,13737,13737,0
2004-09-19,13737,13737,13737,13737,0
2004-09-20,13737,13738,13737,13738,0
2004-09-21,13738,13738,13724,13724,0
2004-09-22,13724,13743,13724,13743,0
2004-09-23,13743,13755,13743,13755,0
2004-09-24,13755,13761,13755,13761,0
2004-09-25,13761,13761,13761,13761,0
2004-09-26,13761,13761,13761,13761,0
2004-09-27,13761,13761,13746,13746,0
2004-09-28,13746,13750,13746,13750,0
2004-09-29,13750,13764,13750,13764,0
2004-09-30,13764,13764,13762,13762,0
2004-10-01,13762,13775,13762,13775,0
2004-10-02,13775,13775,13775,13775,0
2004-10-03,13775,13775,13775,13775,0
2004-10-04,13775,13785,13775,13785,0
2004-10-05,13785,13785,13761,13761,0
2004-10-06,13761,13761,13750,13750,0
2004-10-07,13750,13765,13750,13765,0
2004-10-08,13765,13770,13765,13770,0
2004-10-09,13770,13770,13770,13770,0
2004-10-10,13770,13770,13770,13770,0
2004-10-11,13770,13770,13770,13770,0
2004-10-12,13770,13773,13770,13773,0
2004-10-13,13773,13777,13773,13777,0
2004-10-14,13777,13795,13777,13795,0
2004-10-15,13795,13840,13795,13840,0
2004-10-16,13840,13840,13840,13840,0
2004-10-17,13840,13840,13840,13840,0
2004-10-18,13840,13845,13840,13845,0
2004-10-19,13845,13849,13845,13849,0
2004-10-20,13849,13855,13849,13855,0
2004-10-21,13855,13885,13855,13885,0
2004-10-22,13885,13885,13869,13869,0
2004-10-23,13869,13869,13869,13869,0
2004-10-24,13869,13869,13869,13869,0
2004-10-25,13869,13869,13859,13859,0
2004-10-26,13859,13899,13859,13899,0
2004-10-27,13899,13899,13892,13892,0
2004-10-28,13892,13892,13869,13869,0
2004-10-29,13869,13902,13869,13902,0
2004-10-30,13902,13902,13902,13902,0
2004-10-31,13902,13902,13902,13902,0
2004-11-01,13902,13902,13902,13902,0
2004-11-02,13902,13902,13891,13891,0
2004-11-03,13891,13891,13880,13880,0
2004-11-04,13880,13885,13880,13885,0
2004-11-05,13885,13893,13885,13893,0
2004-11-06,13893,13893,13893,13893,0
2004-11-07,13893,13893,13893,13893,0
2004-11-08,13893,13898,13893,13898,0
2004-11-09,13898,13898,13898,13898,0
2004-11-10,13898,13908,13898,13908,0
2004-11-11,13908,13908,13885,13885,0
2004-11-12,13885,13885,13875,13875,0
2004-11-13,13875,13875,13875,13875,0
2004-11-14,13875,13875,13875,13875,0
2004-11-15,13875,13875,13861,13861,0
2004-11-16,13861,13861,13857,13857,0
2004-11-17,13857,13872,13857,13872,0
2004-11-18,13872,13872,13851,13851,0
2004-11-19,13851,13851,13851,13851,0
2004-11-20,13851,13851,13851,13851,0
2004-11-21,13851,13851,13851,13851,0
2004-11-22,13851,13878,13851,13878,0
2004-11-23,13878,13889,13878,13889,0
2004-11-24,13889,13889,13874,13874,0
2004-11-25,13874,13874,13869,13869,0
2004-11-26,13869,13881,13869,13881,0
2004-11-27,13881,13881,13881,13881,0
2004-11-28,13881,13881,13881,13881,0
2004-11-29,13881,13884,13881,13884,0
2004-11-30,13884,13894,13884,13894,0
2004-12-01,13894,13894,13885,13885,0
2004-12-02,13885,13885,13881,13881,0
2004-12-03,13881,13881,13855,13855,0
2004-12-04,13855,13855,13855,13855,0
2004-12-05,13855,13855,13855,13855,0
2004-12-06,13855,13885,13855,13885,0
2004-12-07,13885,13885,13877,13877,0
2004-12-08,13877,13877,13877,13877,0
2004-12-09,13877,13889,13877,13889,0
2004-12-10,13889,13907,13889,13907,0
2004-12-11,13907,13907,13907,13907,0
2004-12-12,13907,13907,13907,13907,0
2004-12-13,13907,13909,13907,13909,0
2004-12-14,13909,13909,13876,13876,0
2004-12-15,13876,13876,13856,13856,0
2004-12-16,13856,13881,13856,13881,0
2004-12-17,13881,13885,13881,13885,0
2004-12-18,13885,13885,13885,13885,0
2004-12-19,13885,13885,13885,13885,0
2004-12-20,13885,13887,13885,13887,0
2004-12-21,13887,13887,13859,13859,0
2004-12-22,13859,13873,13859,13873,0
2004-12-23,13873,13873,13873,13873,0
2004-12-24,13873,13873,13867,13867,0
2004-12-25,13867,13867,13867,13867,0
2004-12-26,13867,13867,13867,13867,0
2004-12-27,13867,13873,13867,13873,0
2004-12-28,13873,13873,13872,13872,0
2004-12-29,13872,13872,13865,13865,0
2004-12-30,13865,13883,13865,13883,0
2004-12-31,13883,13883,13877,13877,0
2005-01-01,13877,13877,13877,13877,0
2005-01-02,13877,13877,13877,13877,0
2005-01-03,13877,13878,13877,13878,0
2005-01-04,13878,13878,13875,13875,0
2005-01-05,13875,13876,13875,13876,0
2005-01-06,13876,13876,13873,13873,0
2005-01-07,13873,13873,13857,13857,0
2005-01-08,13857,13857,13857,13857,0
2005-01-09,13857,13857,13857,13857,0
2005-01-10,13857,13857,13851,13851,0
2005-01-11,13851,13855,13851,13855,0
2005-01-12,13855,13858,13855,13858,0
2005-01-13,13858,13868,13858,13868,0
2005-01-14,13868,13868,13857,13857,0
2005-01-15,13857,13857,13857,13857,0
2005-01-16,13857,13857,13857,13857,0
2005-01-17,13857,13874,13857,13874,0
2005-01-18,13874,13889,13874,13889,0
2005-01-19,13889,13910,13889,13910,0
2005-01-20,13910,13910,13899,13899,0
2005-01-21,13899,13900,13899,13900,0
2005-01-22,13900,13900,13900,13900,0
2005-01-23,13900,13900,13900,13900,0
2005-01-24,13900,13900,13886,13886,0
2005-01-25,13886,13890,13886,13890,0
2005-01-26,13890,13913,13890,13913,0
2005-01-27,13913,13928,13913,13928,0
2005-01-28,13928,13948,13928,13948,0
2005-01-29,13948,13948,13948,13948,0
2005-01-30,13948,13948,13948,13948,0
2005-01-31,13948,13949,13948,13949,0
2005-02-01,13949,13949,13932,13932,0
2005-02-02,13932,13945,13932,13945,0
2005-02-03,13945,13954,13945,13954,0
2005-02-04,13954,13954,13938,13938,0
2005-02-05,13938,13938,13938,13938,0
2005-02-06,13938,13938,13938,13938,0
2005-02-07,13938,13945,13938,13945,0
2005-02-08,13945,13946,13945,13946,0
2005-02-09,13946,13952,13946,13952,0
2005-02-10,13952,13967,13952,13967,0
2005-02-11,13967,13967,13959,13959,0
2005-02-12,13959,13959,13959,13959,0
2005-02-13,13959,13959,13959,13959,0
2005-02-14,13959,13960,13959,13960,0
2005-02-15,13960,13969,13960,13969,0
2005-02-16,13969,13980,13969,13980,0
2005-02-17,13980,14002,13980,14002,0
2005-02-18,14002,14002,13991,13991,0
2005-02-19,13991,13991,13991,13991,0
2005-02-20,13991,13991,13991,13991,0
2005-02-21,13991,13991,13988,13988,0
2005-02-22,13988,13988,13985,13985,0
2005-02-23,13985,13985,13981,13981,0
2005-02-24,13981,14000,13981,14000,0
2005-02-25,14000,14011,14000,14011,0
2005-02-26,14011,14011,14011,14011,0
2005-02-27,14011,14011,14011,14011,0
2005-02-28,14011,14042,14011,14042,0
2005-03-01,14042,14042,14030,14030,0
2005-03-02,14030,14052,14030,14052,0
2005-03-03,14052,14074,14052,14074,0
2005-03-04,14074,14074,14062,14062,0
2005-03-05,14062,14062,14062,14062,0
2005-03-06,14062,14062,14062,14062,0
2005-03-07,14062,14065,14062,14065,0
2005-03-08,14065,14065,14063,14063,0
2005-03-09,14063,14080,14063,14080,0
2005-03-10,14080,14101,14080,14101,0
2005-03-11,14101,14101,14089,14089,0
2005-03-12,14089,14089,14089,14089,0
2005-03-13,14089,14089,14089,14089,0
2005-03-14,14089,14093,14089,14093,0
2005-03-15,14093,14104,14093,14104,0
2005-03-16,14104,14104,14098,14098,0
2005-03-17,14098,14098,14087,14087,0
2005-03-18,14087,14087,14084,14084,0
2005-03-19,14084,14084,14084,14084,0
2005-03-20,14084,14084,14084,14084,0
2005-03-21,14084,14084,14076,14076,0
2005-03-22,14076,14082,14076,14082,0
2005-03-23,14082,14082,14071,14071,0
2005-03-24,14071,14084,14071,14084,0
2005-03-25,14084,14084,14084,14084,0
2005-03-26,14084,14084,14084,14084,0
2005-03-27,14084,14084,14084,14084,0
2005-03-28,14084,14084,14070,14070,0
2005-03-29,14070,14090,14070,14090,0
2005-03-30,14090,14090,14090,14090,0
2005-03-31,14090,14090,14083,14083,0
2005-04-01,14083,14083,14082,14082,0
2005-04-02,14082,14082,14082,14082,0
2005-04-03,14082,14082,14082,14082,0
2005-04-04,14082,14091,14082,14091,0
2005-04-05,14091,14117,14091,14117,0
2005-04-06,14117,14122,14117,14122,0
2005-04-07,14122,14122,14116,14116,0
2005-04-08,14116,14116,14104,14104,0
2005-04-09,14104,14104,14104,14104,0
2005-04-10,14104,14104,14104,14104,0
2005-04-11,14104,14113,14104,14113,0
2005-04-12,14113,14124,14113,14124,0
2005-04-13,14124,14138,14124,14138,0
2005-04-14,14138,14138,14138,14138,0
2005-04-15,14138,14179,14138,14179,0
2005-04-16,14179,14179,14179,14179,0
2005-04-17,14179,14179,14179,14179,0
2005-04-18,14179,14182,14179,14182,0
2005-04-19,14182,14214,14182,14214,0
2005-04-20,14214,14214,14206,14206,0
2005-04-21,14206,14216,14206,14216,0
2005-04-22,14216,14231,14216,14231,0
2005-04-23,14231,14231,14231,14231,0
2005-04-24,14231,14231,14231,14231,0
2005-04-25,14231,14231,14231,14231,0
2005-04-26,14231,14249,14231,14249,0
2005-04-27,14249,14291,14249,14291,0
2005-04-28,14291,14300,14291,14300,0
2005-04-29,14300,14308,14300,14308,0
2005-04-30,14308,14308,14308,14308,0
2005-05-01,14308,14308,14308,14308,0
2005-05-02,14308,14308,14302,14302,0
2005-05-03,14302,14304,14302,14304,0
2005-05-04,14304,14311,14304,14311,0
2005-05-05,14311,14328,14311,14328,0
2005-05-06,14328,14354,14328,14354,0
2005-05-07,14354,14354,14354,14354,0
2005-05-08,14354,14354,14354,14354,0
2005-05-09,14354,14360,14354,14360,0
2005-05-10,14360,14385,14360,14385,0
2005-05-11,14385,14385,14384,14384,0
2005-05-12,14384,14384,14382,14382,0
2005-05-13,14382,14382,14365,14365,0
2005-05-14,14365,14365,14365,14365,0
2005-05-15,14365,14365,14365,14365,0
2005-05-16,14365,14369,14365,14369,0
2005-05-17,14369,14369,14363,14363,0
2005-05-18,14363,14363,14363,14363,0
2005-05-19,14363,14380,14363,14380,0
2005-05-20,14380,14380,14362,14362,0
2005-05-21,14362,14362,14362,14362,0
2005-05-22,14362,14362,14362,14362,0
2005-05-23,14362,14362,14362,14362,0
2005-05-24,14362,14399,14362,14399,0
2005-05-25,14399,14399,14389,14389,0
2005-05-26,14389,14393,14389,14393,0
2005-05-27,14393,14393,14393,14393,0
2005-05-28,14393,14393,14393,14393,0
2005-05-29,14393,14393,14393,14393,0
2005-05-30,14393,14407,14393,14407,0
2005-05-31,14407,14415,14407,14415,0
2005-06-01,14415,14429,14415,14429,0
2005-06-02,14429,14449,14429,14449,0
2005-06-03,14449,14467,14449,14467,0
2005-06-04,14467,14467,14467,14467,0
2005-06-05,14467,14467,14467,14467,0
2005-06-06,14467,14477,14467,14477,0
2005-06-07,14477,14501,14477,14501,0
2005-06-08,14501,14501,14500,14500,0
2005-06-09,14500,14500,14498,14498,0
2005-06-10,14498,14507,14498,14507,0
2005-06-11,14507,14507,14507,14507,0
2005-06-12,14507,14507,14507,14507,0
2005-06-13,14507,14513,14507,14513,0
2005-06-14,14513,14513,14508,14508,0
2005-06-15,14508,14515,14508,14515,0
2005-06-16,14515,14518,14515,14518,0
2005-06-17,14518,14518,14518,14518,0
2005-06-18,14518,14518,14518,14518,0
2005-06-19,14518,14518,14518,14518,0
2005-06-20,14518,14527,14518,14527,0
2005-06-21,14527,14533,14527,14533,0
2005-06-22,14533,14533,14532,14532,0
2005-06-23,14532,14538,14532,14538,0
2005-06-24,14538,14549,14538,14549,0
2005-06-25,14549,14549,14549,14549,0
2005-06-26,14549,14549,14549,14549,0
2005-06-27,14549,14549,14549,14549,0
2005-06-28,14549,14556,14549,14556,0
2005-06-29,14556,14560,14556,14560,0
2005-06-30,14560,14560,14554,14554,0
2005-07-01,14554,14554,14546,14546,0
2005-07-02,14546,14546,14546,14546,0
2005-07-03,14546,14546,14546,14546,0
2005-07-04,14546,14546,14541,14541,0
2005-07-05,14541,14544,14541,14544,0
2005-07-06,14544,14544,14544,14544,0
2005-07-07,14544,14556,14544,14556,0
2005-07-08,14556,14565,14556,14565,0
2005-07-09,14565,14565,14565,14565,0
2005-07-10,14565,14565,14565,14565,0
2005-07-11,14565,14569,14565,14569,0
2005-07-12,14569,14571,14569,14571,0
2005-07-13,14571,14576,14571,14576,0
2005-07-14,14576,14579,14576,14579,0
2005-07-15,14579,14587,14579,14587,0
2005-07-16,14587,14587,14587,14587,0
2005-07-17,14587,14587,14587,14587,0
2005-07-18,14587,14587,14586,14586,0
2005-07-19,14586,14588,14586,14588,0
2005-07-20,14588,14594,14588,14594,0
2005-07-21,14594,14608,14594,14608,0
2005-07-22,14608,14608,14599,14599,0
2005-07-23,14599,14599,14599,14599,0
2005-07-24,14599,14599,14599,14599,0
2005-07-25,14599,14599,14597,14597,0
2005-07-26,14597,14606,14597,14606,0
2005-07-27,14606,14606,14603,14603,0
2005-07-28,14603,14607,14603,14607,0
2005-07-29,14607,14612,14607,14612,0
2005-07-30,14612,14612,14612,14612,0
2005-07-31,14612,14612,14612,14612,0
2005-08-01,14612,14615,14612,14615,0
2005-08-02,14615,14624,14615,14624,0
2005-08-03,14624,14625,14624,14625,0
2005-08-04,14625,14635,14625,14635,0
2005-08-05,14635,14662,14635,14662,0
2005-08-06,14662,14662,14662,14662,0
2005-08-07,14662,14662,14662,14662,0
2005-08-08,14662,14662,14654,14654,0
2005-08-09,14654,14654,14649,14649,0
2005-08-10,14649,14656,14649,14656,0
2005-08-11,14656,14656,14656,14656,0
2005-08-12,14656,14665,14656,14665,0
2005-08-13,14665,14665,14665,14665,0
2005-08-14,14665,14665,14665,14665,0
2005-08-15,14665,14665,14665,14665,0
2005-08-16,14665,14690,14665,14690,0
2005-08-17,14690,14691,14690,14691,0
2005-08-18,14691,14704,14691,14704,0
2005-08-19,14704,14713,14704,14713,0
2005-08-20,14713,14713,14713,14713,0
2005-08-21,14713,14713,14713,14713,0
2005-08-22,14713,14739,14713,14739,0
2005-08-23,14739,14744,14739,14744,0
2005-08-24,14744,14752,14744,14752,0
2005-08-25,14752,14771,14752,14771,0
2005-08-26,14771,14771,14767,14767,0
2005-08-27,14767,14767,14767,14767,0
2005-08-28,14767,14767,14767,14767,0
2005-08-29,14767,14782,14767,14782,0
2005-08-30,14782,14795,14782,14795,0
2005-08-31,14795,14803,14795,14803,0
2005-09-01,14803,14812,14803,14812,0
2005-09-02,14812,14834,14812,14834,0
2005-09-03,14834,14834,14834,14834,0
2005-09-04,14834,14834,14834,14834,0
2005-09-05,14834,14847,14834,14847,0
2005-09-06,14847,14852,14847,14852,0
2005-09-07,14852,14852,14850,14850,0
2005-09-08,14850,14850,14838,14838,0
2005-09-09,14838,14838,14826,14826,0
2005-09-10,14826,14826,14826,14826,0
2005-09-11,14826,14826,14826,14826,0
2005-09-12,14826,14832,14826,14832,0
2005-09-13,14832,14832,14832,14832,0
2005-09-14,14832,14832,14830,14830,0
2005-09-15,14830,14830,14804,14804,0
2005-09-16,14804,14804,14795,14795,0
2005-09-17,14795,14795,14795,14795,0
2005-09-18,14795,14795,14795,14795,0
2005-09-19,14795,14795,14795,14795,0
2005-09-20,14795,14795,14793,14793,0
2005-09-21,14793,14802,14793,14802,0
2005-09-22,14802,14812,14802,14812,0
2005-09-23,14812,14823,14812,14823,0
2005-09-24,14823,14823,14823,14823,0
2005-09-25,14823,14823,14823,14823,0
2005-09-26,14823,14823,14818,14818,0
2005-09-27,14818,14818,14800,14800,0
2005-09-28,14800,14800,14800,14800,0
2005-09-29,14800,14800,14784,14784,0
2005-09-30,14784,14784,14776,14776,0
2005-10-01,14776,14776,14776,14776,0
2005-10-02,14776,14776,14776,14776,0
2005-10-03,14776,14776,14755,14755,0
2005-10-04,14755,14756,14755,14756,0
2005-10-05,14756,14781,14756,14781,0
2005-10-06,14781,14781,14758,14758,0
2005-10-07,14758,14758,14708,14708,0
2005-10-08,14708,14708,14708,14708,0
2005-10-09,14708,14708,14708,14708,0
2005-10-10,14708,14708,14708,14708,0
2005-10-11,14708,14712,14708,14712,0
2005-10-12,14712,14712,14673,14673,0
2005-10-13,14673,14673,14645,14645,0
2005-10-14,14645,14645,14628,14628,0
2005-10-15,14628,14628,14628,14628,0
2005-10-16,14628,14628,14628,14628,0
2005-10-17,14628,14656,14628,14656,0
2005-10-18,14656,14656,14647,14647,0
2005-10-19,14647,14647,14553,14553,0
2005-10-20,14553,14553,14538,14538,0
2005-10-21,14538,14538,14513,14513,0
2005-10-22,14513,14513,14513,14513,0
2005-10-23,14513,14513,14513,14513,0
2005-10-24,14513,14530,14513,14530,0
2005-10-25,14530,14588,14530,14588,0
2005-10-26,14588,14588,14587,14587,0
2005-10-27,14587,14587,14563,14563,0
2005-10-28,14563,14563,14547,14547,0
2005-10-29,14547,14547,14547,14547,0
2005-10-30,14547,14547,14547,14547,0
2005-10-31,14547,14547,14479,14479,0
2005-11-01,14479,14479,14479,14479,0
2005-11-02,14479,14479,14472,14472,0
2005-11-03,14472,14472,14444,14444,0
2005-11-04,14444,14444,14374,14374,0
2005-11-05,14374,14374,14374,14374,0
2005-11-06,14374,14374,14374,14374,0
2005-11-07,14374,14420,14374,14420,0
2005-11-08,14420,14420,14409,14409,0
2005-11-09,14409,14409,14394,14394,0
2005-11-10,14394,14424,14394,14424,0
2005-11-11,14424,14424,14417,14417,0
2005-11-12,14417,14417,14417,14417,0
2005-11-13,14417,14417,14417,14417,0
2005-11-14,14417,14437,14417,14437,0
2005-11-15,14437,14445,14437,14445,0
2005-11-16,14445,14452,14445,14452,0
2005-11-17,14452,14467,14452,14467,0
2005-11-18,14467,14467,14454,14454,0
2005-11-19,14454,14454,14454,14454,0
2005-11-20,14454,14454,14454,14454,0
2005-11-21,14454,14460,14454,14460,0
2005-11-22,14460,14460,14449,14449,0
2005-11-23,14449,14454,14449,14454,0
2005-11-24,14454,14454,14453,14453,0
2005-11-25,14453,14455,14453,14455,0
2005-11-26,14455,14455,14455,14455,0
2005-11-27,14455,14455,14455,14455,0
2005-11-28,14455,14472,14455,14472,0
